listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,booked_365,revenue,rent_term
766399905235736566,BTS Nana./Night life/Sukhumvit 11/Pool/No-Window.,460667273,Solitaire Bangkok,Vadhana,13.74516,100.55604,Private room,1857,1,1,2022-11-27,0.94,9,360,1,5,9285,Short
766422009406866983,BTS Nana./Night life/Sukhumvit 11/Pool/No-Window,460667273,Solitaire Bangkok,Vadhana,13.74411,100.55718,Private room,1657,1,0,,0.0,9,360,0,5,8285,Short
766425069514730672,Premiere Suite3@OrientalRatchada,179295136,Chieanchai,Din Daeng,13.77016,100.57105,Entire home/apt,1499,2,4,2022-12-26,4.0,22,359,4,6,8994,Short
770631238438458773,Shade House : Iconsiam Room No 4,456119431,The Shade House,Khlong San,13.72718,100.50617,Private room,3055,1,0,,0.0,6,357,0,8,24440,Short
770665341357967257,Eco house,489537525,P,Dusit,13.75569,100.51985,Private room,486,1,0,,0.0,1,365,0,0,0,Short
770666730501797431,Deluxe Studio City Center WIFI,153795155,Alexandre Vincent Pierre,Bang Phlat,13.77072,100.48727,Private room,1041,1,1,2022-12-16,1.0,9,179,1,186,193626,Short
770674771870155974,New! Gateway/ Bangkok University 1BR 2PPL near BTS,314945555,Nana,Khlong Toei,13.7166686,100.5849674,Entire home/apt,2099,1,2,2022-12-20,2.0,49,362,2,3,6297,Short
770727998575822524,Nicely home Silom,479640508,Yoyo,Bang Rak,13.72474,100.53089,Entire home/apt,1200,30,0,,0.0,10,323,0,42,50400,Long
761879648449788398,Cozy and Spacious BR in Asok near Nana +sky pool!,19213283,Jay,Khlong Toei,13.73511,100.55716,Entire home/apt,1419,1,3,2022-12-20,3.0,7,323,3,42,59598,Short
770762791820302350,mali. Loft Studio for Family & Friends,269394073,Mali,Parthum Wan,13.7424852,100.5492963,Entire home/apt,3500,1,1,2022-12-22,1.0,2,335,1,30,105000,Short
761884658978728241,"FREE for your vacay, pay as utilities usage!",488318430,Grace,Suanluang,13.71315,100.63982,Entire home/apt,923,1,1,2022-12-08,1.0,1,321,1,44,40612,Short
770817656232327810,CBD Sky swimming pool,115758511,JSHome Luxury,Khlong Toei,13.72423,100.56611,Entire home/apt,1771,1,0,,0.0,22,361,0,4,7084,Short
770837348340136669,1-one9five-拉玛9全新一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.7570969,100.5684863,Entire home/apt,1205,1,1,2022-12-15,1.0,21,335,1,30,36150,Short
761938068087385735,Asoke modernMRT BTS station,185602387,Pluem,Vadhana,13.74163,100.55858,Private room,1900,1,0,,0.0,16,338,0,27,51300,Short
770846996579268639,1BR- BTS Ekamai 300m-Sky infinity Pool&Gym,106371215,Kk,Khlong Toei,13.716772039279949,100.58495458926492,Entire home/apt,2668,1,16,2022-12-26,16.0,4,154,16,211,562948,Short
762024655123850281,Entire Townhome/2BDR/MRT/Hualumpong/street food,68835066,Monlada,Parthum Wan,13.73919,100.52164,Entire home/apt,3000,5,1,2022-12-18,1.0,1,359,1,6,18000,Short
762031254880459339,临近暹罗中心，對面有7-11等，超便利的新民宿,332454554,Bang,Parthum Wan,13.74585,100.5243,Private room,600,1,1,2022-12-06,1.0,2,357,1,8,4800,Short
768746525065662920,曼谷市中心豪华公寓sukkumvit核心bts MRT 交汇 free pick up,471859999,Eva,Khlong Toei,13.737009838045424,100.56047793173828,Entire home/apt,4143,1,0,,0.0,3,83,0,282,1168326,Short
768794444444840663,B5 6 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72381,100.56513,Entire home/apt,1742,1,0,,0.0,18,348,0,17,29614,Short
768804224361945000,B6 32 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72395,100.56699,Entire home/apt,1842,1,2,2022-12-23,2.0,18,359,2,6,11052,Short
768894571244253474,Bangkok Saimai Urban,60282556,Gg,Sai Mai,13.9261384152155,100.65523155033588,Entire home/apt,950,1,0,,0.0,1,90,0,275,261250,Short
769118559122219585,1-Bed Highest building MRT RAMA9&Airport Link Jodd,83715635,Wang,Huai Khwang,13.75612944791736,100.56817341595888,Entire home/apt,1599,3,0,,0.0,8,317,0,48,76752,Short
769203214224546180,Dream Stay by the River,52763687,Selvan,Bang Kho laen,13.68683291946402,100.51891095936298,Entire home/apt,1960,1,1,2022-12-06,1.0,1,153,1,212,415520,Short
769236392470501156,Studio Apartment,416592214,Boss,Khlong Toei,13.7134059,100.5849813,Entire home/apt,1060,1,0,,0.0,6,361,0,4,4240,Short
769271117834536991,Detached House at Soi Viphawadi Rangsit 17-3,210464154,Apipun,Chatu Chak,13.8234122,100.5539382,Entire home/apt,500,30,0,,0.0,2,362,0,3,1500,Long
769309574620850618,"Newluxuryroom 1bed, riverfront, 1min to mrtbangpo",120142497,Phunlap Khohawanon,Bang Sue,13.80695,100.52063,Entire home/apt,1100,14,0,,0.0,2,354,0,11,12100,Short
769440653499238133,Super LuxuryCondo in Bangkok CBD,489311639,Maifa,Parthum Wan,13.74711,100.54309,Entire home/apt,3814,3,2,2022-12-24,2.0,1,341,2,24,91536,Short
769517312761575722,28th Floor (BTS NANA) LuxuryRoom,123081990,Eric,Vadhana,13.743567053163908,100.55641846301128,Entire home/apt,1900,1,2,2022-12-25,2.0,1,301,2,64,121600,Short
769547794328347464,Brand New Stylish Condo @BTS Asok & MRT Sukhumvit,3823188,North,Vadhana,13.74334771162046,100.56039984418028,Entire home/apt,2457,30,0,,0.0,2,172,0,193,474201,Long
769895469914413293,Clean room near Bangkok hospital,23503077,Nan,Huai Khwang,13.75103,100.59098,Entire home/apt,779,4,3,2022-12-26,3.0,12,148,3,217,169043,Short
769906634761155379,VintageVilla/HistoricalArea/Metro/StreetFood/7-11,477618064,Nirada,Phra Nakhon,13.75093,100.49904,Entire home/apt,1723,1,3,2022-12-23,3.0,2,329,3,36,62028,Short
769911264334887723,15-one9five-拉玛9一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.75556,100.56775,Entire home/apt,1220,1,3,2022-12-21,3.0,21,319,3,46,56120,Short
769952549816688272,Siam | Spacious 5 star luxury | 1BR | Pool&Gym,489411481,Jintana,Parthum Wan,13.73423,100.54007,Entire home/apt,1800,12,1,2022-12-12,1.0,1,331,1,34,61200,Short
769976351415485613,Baan Chollada,248364377,Sompop,Sai Mai,13.91384,100.64547,Entire home/apt,2000,20,0,,0.0,1,337,0,28,56000,Short
769983861597310160,7-one9five-拉玛9大一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.7578,100.56778,Entire home/apt,1393,1,2,2022-12-05,2.0,21,332,2,33,45969,Short
769989316906656685,Room near Chatuchak Market (701),51374673,Phalawut,Chatu Chak,13.83201,100.55914,Entire home/apt,700,2,0,,0.0,7,321,0,44,30800,Short
770020360658818433,15days!New!Bang Phlat MRT 600m/swiming pool/gym,52161947,Noons,Bang Phlat,13.7889383,100.5035996,Entire home/apt,708,15,0,,0.0,99,323,0,42,29736,Short
770029111837328792,Gym–100+Mbs WIFI–NewApt–Comfy Bed–Close BTS–CPMall,385694484,Sirote,Chatu Chak,13.8248547,100.5692295,Private room,1000,30,0,,0.0,5,175,0,190,190000,Long
770068397906541488,Friendly 1-bedroom Condo,31893405,Orawan,Bang Na,13.65878,100.60435,Private room,542,1,1,2022-12-18,1.0,1,310,1,55,29810,Short
770070379726267633,6-one9five-拉玛9一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.75573,100.56811,Entire home/apt,1114,1,3,2022-12-27,3.0,21,340,3,25,27850,Short
770073111777942855,4-one9five-拉玛9大一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.75559,100.56829,Entire home/apt,1329,1,0,,0.0,21,324,0,41,54489,Short
770105525730672669,King Bed 10min Walk to MRT,20146417,Varintorn,Bang Sue,13.801724974192798,100.53631656889428,Entire home/apt,600,2,0,,0.0,2,345,0,20,12000,Short
770106434608603165,Botanical House No.8,98117364,Aun,Chom Thong,13.68673,100.45389,Private room,3200,1,0,,0.0,2,365,0,0,0,Short
770155863790886733,Iconsiam湄南河旁 轮渡码头 奢华Bts暹罗天地 香格里拉,205008955,Moon,Khlong San,13.721558149909503,100.51009051501752,Entire home/apt,2929,28,0,,0.0,20,103,0,262,767398,Short
770179248439396723,Cozy  / Near night market / Pool / Gym / MRT rama9,48121000,Ivy,Huai Khwang,13.75564,100.56906,Entire home/apt,1783,1,0,,0.0,2,158,0,207,369081,Short
762040935578097347,CGcasa Hotel  Room 302,75700663,Pachara,Khlong Toei,13.724909891143682,100.56466134603272,Private room,1500,2,3,2022-12-07,2.57,6,352,3,13,19500,Short
762054370495877303,"Siam Plaengna-Napee7 Room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.79711,100.56444,Private room,950,2,0,,0.0,13,355,0,10,9500,Short
762064026594016830,"Close to Siam Center，7-11,convenient new homestay",332454554,Bang,Parthum Wan,13.74745,100.52438,Private room,600,1,3,2022-12-16,2.81,2,359,3,6,3600,Short
762076312089847227,鄰近on nut bts天軌站，便利的全新絕美泳池景觀公寓,161559407,Jin FU,Phra Khanong,13.70192,100.60014,Entire home/apt,1013,10,2,2022-12-18,2.0,9,336,2,29,29377,Short
762076832102317763,步行可到暹罗中心，對面有7-11等，超便利的新民宿,161559407,Jin FU,Parthum Wan,13.74761,100.52373,Private room,980,1,0,,0.0,9,365,0,0,0,Short
762097569806206145,"Close on nut bts, convenient new good view condo",161559407,Jin FU,Phra Khanong,13.70354,100.6001,Entire home/apt,984,10,3,2022-12-22,3.0,9,341,3,24,23616,Short
762098110266924675,鄰近on nut bts天軌站，便利的全新絕美泳池設計公寓,161559407,Jin FU,Phra Khanong,13.70209,100.60031,Entire home/apt,1036,1,4,2022-12-22,4.0,9,336,4,29,30044,Short
762108663820235092,"Close to on nut bts, super convenient！NEW Condo",161559407,Jin FU,Phra Khanong,13.70204,100.60024,Entire home/apt,1013,25,0,,0.0,9,331,0,34,34442,Short
762165062822134178,Homey,487814951,Praparat,Bang Rak,13.734156194418984,100.52418619394302,Entire home/apt,2500,1,0,,0.0,1,360,0,5,12500,Short
762173273462340934,"Bloomsbury Luxuary 5m Walk to BTS Thonglor, 51sqm.",96543792,Rachapon,Vadhana,13.722373664419177,100.58162965026246,Private room,3374,30,1,2022-12-04,1.0,1,355,1,10,33740,Long
762263547400702594,sukhumvit 39 Luxury 1 bedroom living room,174102234,Susan,Vadhana,13.73661,100.57066,Entire home/apt,1750,15,2,2022-11-30,1.71,18,352,2,13,22750,Short
762265741484838271,sukhumvit 39 Luxury 1 bedroom living room,174102234,Susan,Vadhana,13.73603,100.57236,Entire home/apt,1671,15,0,,0.0,18,361,0,4,6684,Short
762283912284373815,- Hyde Sukhumvit 11 - Hispter Design - BTS NANA,62256771,Terry,Vadhana,13.74403,100.55753,Entire home/apt,1717,5,0,,0.0,28,170,0,195,334815,Short
762335757938514055,7Cozy Clean Cheap～BITEC～BTS～POOL,79150947,Ruby,Bang Na,13.67763,100.59339,Private room,700,28,0,,0.0,5,339,0,26,18200,Short
762525457319265896,SuperiorRoom CityCenter,46607005,Anand,Vadhana,13.73336192261818,100.56714524603272,Private room,1709,1,0,,0.0,6,363,0,2,3418,Short
774594727785736688,【初久Ⅲ】曼谷市中心高级公寓 火车夜市近在咫尺 距地铁300米 RCA,157804575,飞,Huai Khwang,13.75557,100.56864,Entire home/apt,1480,25,0,,0.0,9,365,0,0,0,Short
774721951614316498,市中心顶级奢华公寓，近Bts/Mrt，free pick up(免费接机),28724277,Lucky,Vadhana,13.73846,100.56258,Entire home/apt,2434,1,0,,0.0,2,147,0,218,530612,Short
774829326187217041,Exciting 1b 27 fl Pool nr everything Asok BTS-MRT,19213283,Jay,Vadhana,13.73531,100.56377,Entire home/apt,1627,2,2,2022-12-24,2.0,7,342,2,23,37421,Short
774914675934531084,Modern Condo on Sukhumvit rd,295164261,Farsai,Vadhana,13.72336,100.58009,Entire home/apt,1405,28,0,,0.0,3,318,0,47,66035,Short
774931209092023326,E40 Loft unit@ Sathon resort garden pool +fitness,21393261,SiamLife,Sathon,13.70926,100.5197,Entire home/apt,1316,5,0,,0.0,17,252,0,113,148708,Short
774948929388816579,Homely apartment,44414504,Som Sachaya,Vadhana,13.70992,100.59926,Entire home/apt,1646,7,0,,0.0,1,87,0,278,457588,Short
774958202238424670,Luxury comfort Sukumvit,168711668,Naiyana,Vadhana,13.729596163900672,100.572965182364,Entire home/apt,3840,7,0,,0.0,2,358,0,7,26880,Short
774980049233841058,Great apartment & amazing pool!,20761847,Jonathan,Vadhana,13.73108,100.58771,Entire home/apt,1700,4,0,,0.0,1,48,0,317,538900,Short
770847839743328622,地理位置优越，温馨的公寓,474456973,Lin,Bang Kapi,13.76172,100.62758,Entire home/apt,980,3,0,,0.0,3,364,0,1,980,Short
774990825633213534,U Sabai Hotel : Economy Room (Room Only),267335334,Usabai Hotel Charoen Nakorn,Khlong San,13.71573,100.50661,Private room,1000,1,0,,0.0,4,355,0,10,10000,Short
775028692790977940,曼谷市中心｜21航站楼｜适合情侣｜高速WI-FI｜月租,44246035,DangDang,Vadhana,13.747407251447807,100.55823283869384,Entire home/apt,1290,30,0,,0.0,4,330,0,35,45150,Long
770884675307532029,Ramkomut House 593 (Room No.2) Phomphong BTS,447196242,Charinee,Vadhana,13.73364,100.5687,Private room,400,1,3,2022-12-19,3.0,4,343,3,22,8800,Short
775032918419712318,Bella La Maison @ Bangkok,490286391,Jiratip,Bang Rak,13.7214837,100.5168931,Private room,1032,1,0,,0.0,1,356,0,9,9288,Short
770950228859554918,Happyroom,488876165,Thanee,Chatu Chak,13.80789475699546,100.56999396532774,Entire home/apt,720,1,0,,0.0,3,241,0,124,89280,Short
770956736359717952,what we called home,488876165,Thanee,Chatu Chak,13.8063,100.57641,Entire home/apt,1200,1,0,,0.0,3,241,0,124,148800,Short
775098837448529333,BTS Thonglor(1min) Luxury condo!,114261311,주은,Khlong Toei,13.72366,100.57655,Entire home/apt,1499,1,1,2022-12-26,1.0,1,162,1,203,304297,Short
775101520428342545,Spectacular View in a Luxe High-Rise Condominium,8613539,June & Pop,Bang Kho laen,13.70492,100.5074,Entire home/apt,2160,28,0,,0.0,10,323,0,42,90720,Short
771213565519529671,配备健身房和游泳池的舒适公寓,249979966,Spark,Bang Na,13.672168248583828,100.60215465724468,Entire home/apt,1150,1,1,2022-12-07,1.0,1,361,1,4,4600,Short
775109572594687549,Cozy home with beautiful view.,24493718,Naliny,Khlong Toei,13.72963,100.56959,Entire home/apt,500,3,0,,0.0,1,347,0,18,9000,Short
775128661893918501,Bang chak bts 120米超便利的無邊際泳池公寓,161559407,Jin FU,Phra Khanong,13.70031,100.60454,Entire home/apt,1051,1,0,,0.0,9,347,0,18,18918,Short
770260492251478514,全新公寓出租,474456973,Lin,Bang Kapi,13.76157,100.62885,Entire home/apt,1472,7,0,,0.0,3,330,0,35,51520,Short
770462926124849702,假期特惠独立高层地铁旁边公寓,447626756,丝竹,Bang Sue,13.80659,100.53163,Entire home/apt,775,14,0,,0.0,11,361,0,4,3100,Short
775140481001341575,"High-Fl Room with River view, Central Bangkok",48540387,Mayuree,Bang Rak,13.7215,100.51576,Entire home/apt,2286,1,1,2022-12-24,1.0,3,280,1,85,194310,Short
770533115874151231,grand ma house,36034865,Ackravat,Dusit,13.77914,100.50634,Private room,851,3,0,,0.0,1,365,0,0,0,Short
775140777590656491,"Ultra Luxury, heart of Thonglor",488977488,Pakin,Vadhana,13.737972,100.5829182,Entire home/apt,2600,30,0,,0.0,2,325,0,40,104000,Long
770553329588235414,"Nobel Recole,Floor4,Sky pool at Asok",456119431,The Shade House,Vadhana,13.74196,100.56158,Entire home/apt,1490,30,0,,0.0,6,300,0,65,96850,Long
775142525114680163,9-one9five-辉煌拉玛9一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,479841137,季,Huai Khwang,13.75798,100.56744,Entire home/apt,1114,1,1,2022-12-20,1.0,21,329,1,36,40104,Short
770615001812236518,"Shade House : Iconsiam,Room No.1",456119431,The Shade House,Khlong San,13.72788,100.50746,Private room,2450,1,0,,0.0,6,359,0,6,14700,Short
775142534469775359,24-RAMA9一室一厅无边泳池健身房火车夜市尚泰包月,479841137,季,Huai Khwang,13.75406,100.56588,Entire home/apt,1114,15,0,,0.0,21,315,0,50,55700,Short
775148904611159271,"Top Studio EM District, Bangkok",72049296,Idris,Khlong Toei,13.725148417743464,100.56576948612928,Entire home/apt,1450,5,1,2022-12-21,1.0,1,67,1,298,432100,Short
777926786618839910,House 38 Cat and Home Studio Bar,490788604,Savit,Khlong Toei,13.7170248,100.5795042,Private room,3600,1,0,,0.0,1,87,0,278,1000800,Short
777948104953729912,Studio 32 @Sukhumvit-10mins to BTS Ekkamai,234323779,Patty,Khlong Toei,13.71445228237179,100.58799340740966,Private room,971,3,0,,0.0,4,162,0,203,197113,Short
777987831687264375,Studio 21 @Sukhumvit-10mins to BTS Ekkamai,234323779,Patty,Khlong Toei,13.714431436470942,100.58795049206542,Private room,1057,3,1,2022-12-21,1.0,4,167,1,198,209286,Short
778009767124444909,Bangkok city 3Min to bts 1BR,59839774,Ahhkawpun,Phra Khanong,13.70105,100.59946,Entire home/apt,911,2,1,2022-12-27,1.0,6,318,1,47,42817,Short
778035739242360006,MRT Huai Khwang站泳池健身房台球室办公区高端公寓,446996578,Jaylene,Huai Khwang,13.7793129,100.5746004,Entire home/apt,1116,1,0,,0.0,5,354,0,11,12276,Short
778132478867512195,Pratunam hotel 1B.1R.2Adults,186270866,Elmer,Ratchathewi,13.7535518,100.5397266,Private room,980,1,0,,0.0,28,365,0,0,0,Short
778151232088582039,Double room near Wat-Arun,153600995,Thee,Bangkok Yai,13.73863,100.48477,Private room,1100,1,0,,0.0,2,315,0,50,55000,Short
778153263794612303,"1 bedroom in Thonglor, Sukhumvit",101171916,Anchalee,Huai Khwang,13.7440612,100.585385,Entire home/apt,720,7,0,,0.0,1,331,0,34,24480,Short
778221033435610318,Matchbox Bangkok Hostel 8 Double,186270866,Elmer,Vadhana,13.73551,100.56827,Shared room,999,1,0,,0.0,28,365,0,0,0,Short
778256401971181443,【初久Ⅴ】曼谷市中心高级公寓 火车夜市近在咫尺 距地铁300米 RCA,157804575,飞,Huai Khwang,13.75704,100.56686,Entire home/apt,1450,25,0,,0.0,9,331,0,34,49300,Short
778260080581195882,【初久Ⅵ】曼谷市中心高级两房公寓 火车夜市近在咫尺 距地铁300米 RCA,157804575,飞,Huai Khwang,13.75479,100.56651,Entire home/apt,2580,25,0,,0.0,9,342,0,23,59340,Short
778472464555422399,บ้านอมยิ้มอบอุ่น,490872023,Natjira,Bang Khen,13.8815,100.61774,Private room,1600,2,0,,0.0,1,241,0,124,198400,Short
778494115881566855,MRT(Subway) huaikhwang Station - walk 10sec,316738753,Nanthana,Huai Khwang,13.7776002,100.5746993,Entire home/apt,2150,3,1,2022-12-18,1.0,5,359,1,6,12900,Short
778496816724473760,"位於曼谷商業中心的高樓層新大樓
Siam Paragon",119347524,Connie,Ratchathewi,13.7517509,100.5342918,Entire home/apt,799,30,0,,0.0,1,325,0,40,31960,Long
778527863053086225,Condo,62231617,Nichayapat,Ratchathewi,13.75361,100.5433,Private room,1440,1,0,,0.0,1,361,0,4,5760,Short
778588781097302311,Sukhumvit studio apartment BTS,171603843,Arisudan Gopal,Suanluang,13.709175,100.60698,Entire home/apt,711,1,0,,0.0,11,346,0,19,13509,Short
778592929344578479,Large Studio Apartment Sukhumvit,171603843,Arisudan Gopal,Suanluang,13.7091748,100.6069796,Entire home/apt,640,1,0,,0.0,11,338,0,27,17280,Short
778596384983876179,Large Bedroom Sukhumvit BTS,171603843,Arisudan Gopal,Suanluang,13.7091748,100.6069796,Entire home/apt,650,1,0,,0.0,11,352,0,13,8450,Short
778649258464433986,Private&comfy room Mall Bangkapi,43563241,Raxtham,Bang Kapi,13.76599,100.63738,Private room,390,1,1,2022-12-26,1.0,7,343,1,22,8580,Short
778689948308006966,The Golden Sky Suite 1 BR: Wi-fi/High Floor,133082557,Jean,Huai Khwang,13.75513,100.57587,Entire home/apt,1329,2,0,,0.0,19,60,0,305,405345,Short
778765217624275073,Bright Loft & Amazing facilities #6,9867720,Leeloo,Khlong Toei,13.729103449245562,100.5692882407532,Entire home/apt,4523,5,1,2022-12-28,1.0,8,351,1,14,63322,Short
778824573725963159,"Welcome to my home at local area, Bangwa. Floor 19",73178661,Rak,Phasi Charoen,13.71916,100.45491,Private room,491,4,0,,0.0,1,339,0,26,12766,Short
778891599146448941,Mixed Dorm 10 Bunkbed at Amazing khaosan Hostel1+2,488818866,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,480,1,0,,0.0,12,365,0,0,0,Short
778903645189888842,Mixed Dorm 10 Bunkbed at Amazing khaosan Hostel1-1,488818866,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,353,1,0,,0.0,12,365,0,0,0,Short
778908287057492020,Mixed Dorm 10 Bunkbed at Amazing khaosan Hostel2-1,488818866,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,353,1,0,,0.0,12,364,0,1,353,Short
779196358133005029,Wow Homey​ 1BD pool view Skytrain​ Subway Washchin,306704320,Kangaroo,Thon buri,13.72601,100.48852,Entire home/apt,957,1,0,,0.0,16,90,0,275,263175,Short
